,X.1,X,Chamber,Chamber_pos,FishID,sex,pop,Channel,length,mass,mass_kg,Date,Temp,Weekday,Replicate,fitSlope,r_squared,MO2_mg_hr,MO2_mg_hr_kg,fifth_perc_MO2_mg_hr,fifth_perc_MO2_mg_hr_kg,tenth_perc_MO2_mg_hr,tenth_perc_MO2_mg_hr_kg,Sensor_Name,slope_background_avg,fitSlope_background_corrected,MO2_mg_hr_background_corrected,MO2_mg_hr_kg_backgroun_corrected,fifth_perc_MO2_mg_hr_background_corrected,fifth_perc_MO2_mg_hr_kg_background_corrected,tenth_perc_MO2_mg_hr_background_corrected,tenth_perc_MO2_mg_hr_kg_background_corrected
91,91,91,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,45,14.34451934,0.998557735,9.804765858,576.7509328,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,10.83134557,7.403441323,435.4965484,5.073752824,298.4560485,5.201175023,305.9514719
92,92,92,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,47,12.8559207,0.997695331,8.787278918,516.8987599,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,9.342746931,6.385954383,375.6443754,5.073752824,298.4560485,5.201175023,305.9514719
93,93,93,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,49,11.57625201,0.997056385,7.912599776,465.4470456,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.063078243,5.51127524,324.1926612,5.073752824,298.4560485,5.201175023,305.9514719
94,94,94,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,51,12.28816522,0.995307369,8.399206693,494.0709819,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.774991453,5.997882158,352.8165975,5.073752824,298.4560485,5.201175023,305.9514719
95,95,95,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,53,14.22950367,0.996426259,9.726150351,572.1264912,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,10.7163299,7.324825815,430.8721068,5.073752824,298.4560485,5.201175023,305.9514719
96,96,96,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,55,15.01361733,0.99861109,10.26210772,603.6533952,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,11.50044356,7.860783184,462.3990108,5.073752824,298.4560485,5.201175023,305.9514719
97,97,97,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,57,12.58438768,0.999691015,8.601680667,505.9812157,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,9.07121391,6.200356132,364.7268313,5.073752824,298.4560485,5.201175023,305.9514719
98,98,98,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,59,11.96297322,0.99877369,8.176931456,480.995968,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.449799452,5.775606921,339.7415836,5.073752824,298.4560485,5.201175023,305.9514719
99,99,99,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,61,12.24551611,0.996792736,8.370055175,492.3561868,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.732342345,5.96873064,351.1018023,5.073752824,298.4560485,5.201175023,305.9514719
100,100,100,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,63,11.26134128,0.995066683,7.697351989,452.7854111,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.748167506,5.296027454,311.5310267,5.073752824,298.4560485,5.201175023,305.9514719
101,101,101,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,65,11.52497895,0.995495362,7.877553613,463.3855067,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.011805182,5.476229078,322.1311222,5.073752824,298.4560485,5.201175023,305.9514719
102,102,102,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,67,11.22854487,0.997555878,7.674934991,451.4667642,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.715371103,5.273610456,310.2123798,5.073752824,298.4560485,5.201175023,305.9514719
103,103,103,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,69,10.91405886,0.99892284,7.459977515,438.8222068,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.400885095,5.05865298,297.5678224,5.073752824,298.4560485,5.201175023,305.9514719
104,104,104,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,71,11.76905087,0.999237619,8.044381647,473.1989204,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.255877095,5.643057112,331.944536,5.073752824,298.4560485,5.201175023,305.9514719
105,105,105,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,73,11.38686526,0.997257346,7.783150141,457.8323612,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.873691487,5.381825605,316.5779768,5.073752824,298.4560485,5.201175023,305.9514719
106,106,106,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,75,11.61445166,0.996866946,7.938709999,466.9829411,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.10127789,5.537385464,325.7285567,5.073752824,298.4560485,5.201175023,305.9514719
107,107,107,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,77,11.3130393,0.997964736,7.732688624,454.8640367,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.799865533,5.331364089,313.6096523,5.073752824,298.4560485,5.201175023,305.9514719
108,108,108,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,79,12.05644055,0.997304527,8.240818245,484.7540144,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.54326678,5.83949371,343.49963,5.073752824,298.4560485,5.201175023,305.9514719
109,109,109,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,81,11.80366214,0.999456162,8.068039146,474.590538,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.29048837,5.666714611,333.3361536,5.073752824,298.4560485,5.201175023,305.9514719
110,110,110,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,83,12.04630193,0.998895383,8.233888292,484.3463701,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.533128156,5.832563757,343.0919857,5.073752824,298.4560485,5.201175023,305.9514719
111,111,111,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,85,11.72409509,0.998576058,8.013653479,471.3913811,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.210921325,5.612328944,330.1369967,5.073752824,298.4560485,5.201175023,305.9514719
112,112,112,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,87,11.66190384,0.997535359,7.971144511,468.8908536,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.148730068,5.569819976,327.6364692,5.073752824,298.4560485,5.201175023,305.9514719
113,113,113,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,89,11.39912788,0.998010679,7.791531886,458.3254051,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.885954106,5.390207351,317.0710206,5.073752824,298.4560485,5.201175023,305.9514719
114,114,114,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,91,11.10548261,0.997583439,7.590819475,446.5187926,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.592308842,5.18949494,305.2644082,5.073752824,298.4560485,5.201175023,305.9514719
115,115,115,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,93,10.84955373,0.999263014,7.415886965,436.228645,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.336379959,5.01456243,294.9742606,5.073752824,298.4560485,5.201175023,305.9514719
116,116,116,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,95,10.99337648,0.996955367,7.514192691,442.0113348,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.480202709,5.112868156,300.7569503,5.073752824,298.4560485,5.201175023,305.9514719
117,117,117,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,97,11.31965662,0.997316526,7.737211694,455.1300996,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.806482852,5.335887159,313.8757152,5.073752824,298.4560485,5.201175023,305.9514719
118,118,118,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,99,10.96928711,0.99823585,7.497727125,441.0427721,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.456113339,5.09640259,299.7883876,5.073752824,298.4560485,5.201175023,305.9514719
119,119,119,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,101,11.29908808,0.993058836,7.723152683,454.303099,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.785914309,5.321828148,313.0487146,5.073752824,298.4560485,5.201175023,305.9514719
120,120,120,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,103,11.1372185,0.998828889,7.612511586,447.7947992,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.624044725,5.211187051,306.5404147,5.073752824,298.4560485,5.201175023,305.9514719
121,121,121,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,105,11.9901089,0.99731312,8.195479233,482.0870137,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.476935127,5.794154698,340.8326293,5.073752824,298.4560485,5.201175023,305.9514719
122,122,122,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,107,11.20950377,0.999364724,7.661920018,450.7011775,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.696330001,5.260595482,309.4467931,5.073752824,298.4560485,5.201175023,305.9514719
123,123,123,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,109,11.54839174,0.9972143,7.893556722,464.326866,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.035217969,5.492232186,323.0724816,5.073752824,298.4560485,5.201175023,305.9514719
124,124,124,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,111,11.14113496,0.998888231,7.615188565,447.9522685,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.627961186,5.21386403,306.6978841,5.073752824,298.4560485,5.201175023,305.9514719
125,125,125,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,113,11.44744182,0.999188771,7.82455543,460.2679665,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.934268046,5.423230895,319.0135821,5.073752824,298.4560485,5.201175023,305.9514719
126,126,126,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,115,11.41877534,0.999132583,7.804961324,459.115372,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.905601575,5.403636788,317.8609875,5.073752824,298.4560485,5.201175023,305.9514719
127,127,127,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,117,11.50410284,0.99721718,7.863284371,462.5461395,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.990929067,5.461959836,321.2917551,5.073752824,298.4560485,5.201175023,305.9514719
128,128,128,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,119,11.35433524,0.996792414,7.760915227,456.5244251,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.841161475,5.359590691,315.2700407,5.073752824,298.4560485,5.201175023,305.9514719
129,129,129,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,121,11.12684278,0.998190358,7.605419579,447.3776223,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.613669013,5.204095044,306.1232379,5.073752824,298.4560485,5.201175023,305.9514719
130,130,130,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,123,10.52472838,0.999268993,7.193862343,423.1683731,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.011554612,4.792537808,281.9139887,5.073752824,298.4560485,5.201175023,305.9514719
131,131,131,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,125,11.84898897,0.998012673,8.099020938,476.4129964,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,8.335815197,5.697696403,335.1586119,5.073752824,298.4560485,5.201175023,305.9514719
132,132,132,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,127,11.12917755,0.999454653,7.607015437,447.4714963,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.616003778,5.205690902,306.2171119,5.073752824,298.4560485,5.201175023,305.9514719
133,133,133,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,129,10.90277005,0.998689883,7.452261383,438.3683166,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.389596277,5.050936847,297.1139322,5.073752824,298.4560485,5.201175023,305.9514719
134,134,134,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,131,11.31386546,0.996988381,7.733253317,454.897254,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.800691687,5.331928782,313.6428695,5.073752824,298.4560485,5.201175023,305.9514719
135,135,135,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,133,11.43876256,0.995533515,7.818622985,459.9189991,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,7.92558879,5.41729845,318.6646147,5.073752824,298.4560485,5.201175023,305.9514719
136,136,136,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,135,14.97418909,0.996914214,10.23515773,602.0681017,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,11.46101532,7.833833193,460.8137172,5.073752824,298.4560485,5.201175023,305.9514719
137,137,137,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,137,14.49853758,0.990404556,9.910040409,582.9435535,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,10.98536381,7.508715874,441.689169,5.073752824,298.4560485,5.201175023,305.9514719
138,138,138,2,b,P1R2O4,F,SOC,1,83,17,0.017,5-Aug,28,Monday,139,12.79101264,0.987545997,8.74291296,514.2889976,7.475077359,439.7104329,7.602499558,447.2058564,1,3.51317377,9.27783887,6.341588424,373.0346132,5.073752824,298.4560485,5.201175023,305.9514719
139,139,139,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,2,24.15689664,0.998028064,16.55346511,1028.165535,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,19.64459098,13.46141668,836.1128374,3.64018693,226.0985671,3.86262051,239.9143174
140,140,140,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,4,20.18981338,0.988385098,13.83502924,859.3185862,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,15.67750772,10.74298081,667.2658889,3.64018693,226.0985671,3.86262051,239.9143174
141,141,141,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,6,14.04208007,0.990791658,9.622307281,597.6588373,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,9.529774407,6.530258853,405.6061399,3.64018693,226.0985671,3.86262051,239.9143174
142,142,142,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,8,22.5670028,0.99468494,15.46399353,960.4964928,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,18.05469714,12.37194511,768.4437954,3.64018693,226.0985671,3.86262051,239.9143174
143,143,143,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,10,14.50484882,0.998477208,9.939418642,617.3551952,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,9.992543159,6.847370215,425.3024978,3.64018693,226.0985671,3.86262051,239.9143174
144,144,144,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,12,14.65002665,0.998651669,10.03890146,623.5342522,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,10.13772099,6.946853033,431.4815549,3.64018693,226.0985671,3.86262051,239.9143174
145,145,145,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,14,14.85627825,0.999041455,10.18023496,632.3127304,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,10.34397259,7.088186532,440.2600331,3.64018693,226.0985671,3.86262051,239.9143174
146,146,146,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,16,14.95661379,0.996981062,10.24898969,636.5832104,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,10.44430813,7.15694126,444.530513,3.64018693,226.0985671,3.86262051,239.9143174
147,147,147,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,18,13.95450879,0.996742572,9.562299237,593.9316296,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,9.442203128,6.470250809,401.8789323,3.64018693,226.0985671,3.86262051,239.9143174
148,148,148,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,20,13.7155499,0.996956859,9.398553139,583.7610645,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,9.203244243,6.306504711,391.7083672,3.64018693,226.0985671,3.86262051,239.9143174
149,149,149,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,22,12.90444433,0.994993236,8.84274467,549.2387994,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,8.392138675,5.750696243,357.186102,3.64018693,226.0985671,3.86262051,239.9143174
150,150,150,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,24,12.14509202,0.99793889,8.322400014,516.9192555,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,7.632786359,5.230351587,324.8665582,3.64018693,226.0985671,3.86262051,239.9143174
151,151,151,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,26,11.93030632,0.998360803,8.175218545,507.7775494,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,7.418000662,5.083170118,315.724852,3.64018693,226.0985671,3.86262051,239.9143174
152,152,152,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,28,12.08731334,0.991216819,8.282807289,514.4600801,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,7.575007678,5.190758862,322.4073827,3.64018693,226.0985671,3.86262051,239.9143174
153,153,153,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,30,11.60779931,0.997719434,7.954221261,494.05101,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,7.095493651,4.862172834,301.9983127,3.64018693,226.0985671,3.86262051,239.9143174
154,154,154,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,32,11.52784387,0.99833431,7.899431958,490.6479477,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,7.015538215,4.807383531,298.5952504,3.64018693,226.0985671,3.86262051,239.9143174
155,155,155,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,34,10.86127662,0.999209198,7.442668082,462.2775206,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,6.348970962,4.350619654,270.2248232,3.64018693,226.0985671,3.86262051,239.9143174
156,156,156,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,36,10.60383879,0.999169984,7.266259321,451.3204547,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,6.091533128,4.174210893,259.2677573,3.64018693,226.0985671,3.86262051,239.9143174
157,157,157,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,38,10.18740994,0.998899553,6.980902284,433.5964152,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,5.675104278,3.888853856,241.5437178,3.64018693,226.0985671,3.86262051,239.9143174
158,158,158,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,40,11.092569,0.997134679,7.601160722,472.121784,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,6.580263342,4.509112294,280.0690866,3.64018693,226.0985671,3.86262051,239.9143174
159,159,159,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,42,11.14037051,0.997274674,7.63391661,474.1563112,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,6.62806485,4.541868183,282.1036138,3.64018693,226.0985671,3.86262051,239.9143174
160,160,160,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,44,10.9003329,0.998351757,7.469431318,463.9398334,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,6.38802724,4.37738289,271.887136,3.64018693,226.0985671,3.86262051,239.9143174
161,161,161,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,46,11.14691947,0.996660205,7.638404275,474.4350481,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,6.634613815,4.546355848,282.3823508,3.64018693,226.0985671,3.86262051,239.9143174
162,162,162,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,48,11.14663072,0.996944799,7.638206411,474.4227584,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,6.634325067,4.546157983,282.3700611,3.64018693,226.0985671,3.86262051,239.9143174
163,163,163,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,50,10.95757489,0.997785297,7.508656277,466.3761663,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,6.445269231,4.41660785,274.3234689,3.64018693,226.0985671,3.86262051,239.9143174
164,164,164,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,52,11.16755108,0.997735124,7.652542042,475.3131703,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,6.655245421,4.560493614,283.2604729,3.64018693,226.0985671,3.86262051,239.9143174
165,165,165,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,54,24.19774317,0.998851687,16.58145511,1029.904044,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,19.68543751,13.48940669,837.8513469,3.64018693,226.0985671,3.86262051,239.9143174
166,166,166,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,56,15.9468421,0.99714628,10.92754165,678.7292952,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,11.43453644,7.835493224,486.6765978,3.64018693,226.0985671,3.86262051,239.9143174
167,167,167,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,58,14.71474537,0.988850549,10.08324984,626.2888097,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,10.20243971,6.991201409,434.2361124,3.64018693,226.0985671,3.86262051,239.9143174
168,168,168,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,60,12.689886,0.996251389,8.695719003,540.1067704,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,8.177580344,5.603670576,348.054073,3.64018693,226.0985671,3.86262051,239.9143174
169,169,169,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,62,13.37847281,0.996773797,9.167571738,569.4143937,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,8.866167155,6.075523311,377.3616963,3.64018693,226.0985671,3.86262051,239.9143174
170,170,170,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,64,12.57709433,0.995178024,8.618428736,535.3061327,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,8.064788673,5.526380308,343.2534353,3.64018693,226.0985671,3.86262051,239.9143174
171,171,171,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,66,13.20568582,0.989555734,9.049169795,562.0602357,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,8.693380159,5.957121367,370.0075383,3.64018693,226.0985671,3.86262051,239.9143174
172,172,172,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,68,9.599426195,0.995581973,6.577987601,408.5706585,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,5.087120537,3.485939174,216.5179611,3.64018693,226.0985671,3.86262051,239.9143174
173,173,173,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,70,9.756038753,0.997598481,6.685306043,415.2364002,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,5.243733095,3.593257616,223.1837028,3.64018693,226.0985671,3.86262051,239.9143174
174,174,174,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,72,9.622883795,0.996354544,6.594061875,409.5690606,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,5.110578137,3.502013448,217.5163632,3.64018693,226.0985671,3.86262051,239.9143174
175,175,175,3,a,R1R2G3,M,SOC,2,82,16.1,0.0161,5-Aug,28,Monday,74,9.995994955,0.997335785,6.849735551,425.4494131,6.732235358,418.1512645,6.954668937,431.9670147,2,4.512305658,5.483689297,3.757687123,233.3967157,3.64018693,226.0985671,3.86262051,239.9143174
